Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;ANAPOLIS;RBS COMERCIO DE GAS E BEBIDAS LTDA; 03.344.428/0001-40;AVENIDA FERNANDO COSTA;1900;;LAS PALMAS;75066-080;GLP;10/10/2024;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;SANTA MARIA;NARA MEDIANEIRA SILVEIRA MACHADO; 03.406.750/0001-56;RUA MAJOR DUARTE;623;;NOSSA SENHORA DAS DORES;97050-460;GLP;10/10/2024;105,00;;R$ / 13 kg;LIQUIGÁS
S;PR;LONDRINA;C. A. PARALEGO; 03.622.903/0001-00;AVENIDA HARRY PROCHET;1155;;GREEN VILLE;86047-040;GLP;10/10/2024;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;GOIANIA;DEPOSITO DE GAS E AGUA MINERAL SOUSA LTDA ME; 03.721.607/0001-59;RUA ORQUIDEAS;1503;Qd.102-B Lote 06;PARQUE OESTE INDUSTRIAL;74375-210;GLP;10/10/2024;105,00;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;FP COMERCIO DE GAS EIRELI; 03.756.971/0001-54;RUA DOUTOR  PEDRO TEIXEIRA;5041;;PARQUE IDEAL;64077-785;GLP;10/10/2024;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;K. C. MARTINS AMARAL & COMPANHIA LTDA - ME; 04.490.067/0001-02;RUA MATUPA;198;QD. 223 LT. 14;SETOR PARQUE AMAZÔNIA;74835-490;GLP;10/10/2024;105,00;;R$ / 13 kg;BRANCA
SE;SP;CAMPINAS;COMERCIO DE GAS OIA & OIA LTDA; 04.910.882/0001-83;RUA YVES MONTAND;40;;CHAC.SANTA LETICIA;13054-047;GLP;10/10/2024;99,00;;R$ / 13 kg;LIQUIGÁS
CO;GO;GOIANIA;DISTRIBUIDORA DE GAZ EUROPA LTDA.; 37.273.539/0001-24;AVENIDA ITÁLIA;1973;QD. 109 LOTE 25;JARDIM EUROPA;74325-110;GLP;10/10/2024;99,90;;R$ / 13 kg;ULTRAGAZ
CO;GO;GOIANIA;GASMETRO COMÉRCIO E TRANSPORTE DE GÁS LTDA.; 37.286.283/0001-90;RUA ACAI;230;;PARQUE AMAZONIA;74835-430;GLP;10/10/2024;100,00;;R$ / 13 kg;LIQUIGÁS
NE;RN;NATAL;C SILVIA MARTINS ALVES; 40.788.374/0001-38;AVENIDA NASCIMENTO DE CASTRO;210;BLOCO A;DIX-SEPT ROSADO;59054-180;GLP;10/10/2024;95,00;;R$ / 13 kg;COPA ENERGIA
SE;SP;GUARULHOS;ODILIO LUZ PEREIRA ME; 68.347.251/0001-80;AVENIDA JOSE MIGUEL ACKELL,;1949;;BAIRRO DAS PIMENTAS;07241-040;GLP;10/10/2024;90,00;;R$ / 13 kg;SERVGÁS
S;RS;SANTA MARIA;LORENSI COMERCIO E TRANSPORTE LTDA.; 94.560.190/0001-45;RUA CLARICE LISPECTOR;38;;TOMAZETTI;97065-212;GLP;10/10/2024;108,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;BAURU;ANTENOR GOMES DE OLIVEIRA BAURU ME; 05.527.616/0001-39;RUA JOSE DE AZEVEDO MAIA, 8-33;S/N;;POUSADA ESPERANÇA;17022-122;GLP;10/10/2024;105,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MT;CUIABA;I. F. CORREIA & CIA LTDA; 04.665.924/0001-68;RUA QUILOMBO;69;;QUILOMBO;78045-070;GLP;10/10/2024;108,00;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;T DE L N FERREIRA LTDA; 05.584.976/0002-53;RUA IVAN TITO DE OLIVEIRA;2086;;LOURIVAL PARENTE;64023-500;GLP;10/10/2024;100,00;;R$ / 13 kg;BAHIANA
CO;GO;GOIANIA;MARCOS COMERCIAL DE GAS EIRELI; 05.878.309/0001-00;RUA C-49;303;QD 129 LT 03;SETOR SUDOESTE;74305-340;GLP;10/10/2024;105,00;;R$ / 13 kg;BRANCA
SE;SP;DIADEMA;REYGAS COMERCIO E TRANSPORTE DE GAS LTDA. EPP; 00.319.201/0001-56;AVENIDA DOM JOAO VI;996;;JD. SANTA RITA;09940-150;GLP;10/10/2024;94,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO BERNARDO DO CAMPO;L & M COMÉRCIO DE GÁS E ÁGUA LTDA. ME; 03.136.269/0001-98;RUA NOSSA SENHORA DE LOURDES;428;;CENTRO;09851-570;GLP;10/10/2024;109,99;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;OFEJ COMERCIO DE AGUA E GAS LTDA; 03.769.578/0001-03;AVENIDA ARQUIMEDES PEREIRA LIMA;S/N;QUADRA 60;BOA ESPERANCA;78068-305;GLP;10/10/2024;114,99;;R$ / 13 kg;BRANCA
SE;SP;CAMPINAS;DEPOSITO DE GAS PICARRAO EIRELI ME; 03.508.427/0001-93;AVENIDA DR. ANGELO SIMOES;1604;;JARDIM LEONOR;13042-010;GLP;10/10/2024;104,99;;R$ / 13 kg;CONSIGAZ
SE;MG;CONTAGEM;SJ COMERCIO DE GAS EIRELI; 05.163.421/0001-57;RUA CANDEIAS;308;;VILA JD. ELDORADO;32315-340;GLP;10/10/2024;95,99;;R$ / 13 kg;BRANCA
SE;SP;BAURU;ANTONIO JOSE DA SILVA JUNIOR BAURU - ME; 05.487.865/0001-48;RUA FLORESTA;36008;;PARQUE VISTA ALEGRE;17020-030;GLP;10/10/2024;100,00;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;PIAUI COMERCIO DE GAS LTDA; 73.796.617/0006-43;RUA URUGUAI;1586;;CIDADE NOVA;64017-590;GLP;10/10/2024;104,99;;R$ / 13 kg;COPA ENERGIA
NE;PI;TERESINA;T DE L N FERREIRA LTDA; 05.584.976/0003-34;RUA SANTA ROSA;2618;VILA SAO JOSE DA          COSTA RICA;TRES ANDARES;64017-755;GLP;10/10/2024;100,00;;R$ / 13 kg;BAHIANA
NE;PI;TERESINA;T DE L N FERREIRA LTDA; 05.584.976/0006-87;CONJUNTO RAIMUNDO PORTELA;B/1;QUADRA 91 LOTE 08;PROMORAR;64027-970;GLP;10/10/2024;105,00;;R$ / 13 kg;BAHIANA
N;AC;RIO BRANCO;D. PEREIRA DA SILVA-ME; 05.981.141/0001-56;RUA JOSE MAGALHAES;950;;CONQUISTA;69914-320;GLP;10/10/2024;107,00;;R$ / 13 kg;AMAZONGÁS
NE;PE;JABOATAO DOS GUARARAPES;W.H. DE LIMA GÁS ME; 05.927.043/0001-30;RUA SAO SEBASTIAO;1198;;PIEDADE;54410-500;GLP;10/10/2024;92,99;;R$ / 13 kg;BRANCA
SE;SP;CAMPINAS;CAMPGAS COMERCIO DE GAS LTDA.; 05.871.671/0001-41;AVENIDA ITAMARATY;210;;VILA AEROPORTO;13054-150;GLP;10/10/2024;114,99;;R$ / 13 kg;ULTRAGAZ
S;RS;SANTA MARIA;E.L. MONTARDO DA ROSA - ME; 97.179.220/0001-66;AVENIDA PAULO LAUDA;280;QUADRA 12;COHAB T. NEVES;97032-230;GLP;10/10/2024;117,00;;R$ / 13 kg;LIQUIGÁS
SE;SP;DIADEMA;BRASÍLIA COMÉRCIO DE GÁS E ÁGUA LTDA - ME; 06.651.564/0001-70;AVENIDA BRASÍLIA;900;;JARDIM CAMPANÁRIO;09931-400;GLP;10/10/2024;94,99;;R$ / 13 kg;ULTRAGAZ
NE;PE;JABOATAO DOS GUARARAPES;LENIVALDO IDALINO DE OLIVEIRA GÁS - ME.; 03.141.430/0001-11;AVENIDA EIXO DA INTEGRAÇÃO;3245;;MURIBECA;54360-000;GLP;10/10/2024;90,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;CAMPINAS;M & F COMERCIAL DE GÁS LTDA.; 07.587.184/0001-87;RUA JORGE TIBIRIÇA;608;;VILA JOAQUIM INÁCIO;13045-076;GLP;10/10/2024;105,00;;R$ / 13 kg;COPA ENERGIA
SE;SP;DIADEMA;UNIVERSO GÁS E AGUA LTDA - ME; 06.265.223/0001-67;AVENIDA DONA IDA CERATI MAGRINI;398;;JD. PADRE ANCHIETA;09951-260;GLP;10/10/2024;105,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;GUARULHOS;SAGAZ COMERCIO DE GAS, ACESSORIOS E BEBIDAS LTDA; 04.000.240/0001-47;RUA SARUTAIA;661;;JARDIM SAO PAULO;07131-000;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;DIADEMA;R & E COMERCIO DE GAS LTDA ME; 07.148.118/0001-00;AVENIDA DONA RUYCE FERRAZ ALVIM;1879;;VILA NOGUEIRA;09961-540;GLP;10/10/2024;98,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;SANTA MARIA;JOÃO FRIGO CAVALHEIRO ME; 95.197.166/0001-56;RUA DAS BERGAMOTEIRAS;361;;VILA PRADO;97035-140;GLP;10/10/2024;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;GOIANIA;MARIA LÚCIA FERREIRA DE ALMEIDA; 07.077.261/0001-59;RUA C-149;1591;QUADRA 382, LOTE 04;JARDIM AMÉRICA;74275-080;GLP;10/10/2024;110,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO PAULO;R.B. GANDINI - GAS ME; 07.693.086/0001-24;RUA VINTE E UM DE ABRIL;1462;1466/1468;BRAS;03047-000;GLP;10/10/2024;122,00;;R$ / 13 kg;ULTRAGAZ
NE;PE;JABOATAO DOS GUARARAPES;VAREJAO SERTANEJO GAS LTDA; 06.060.346/0001-61;RUA RECIFE;25;A;CAJUEIRO SECO;54330-250;GLP;10/10/2024;95,00;;R$ / 13 kg;COPA ENERGIA
SE;SP;CAMPINAS;CLAVYGAS COMERCIO DE GAS LTDA; 08.044.081/0001-33;AVENIDA JACAUNA;928;;VILA AEROPORTO;13054-107;GLP;10/10/2024;99,99;;R$ / 13 kg;BRANCA
SE;SP;BAURU;ILTON ALEXANDRE DA SILVA BAURU - ME; 02.168.070/0001-89;RUA   GAUDÊNCIO PIOLA;13089;;VILA SÃO PAULO;17022-113;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
SE;MG;MONTES CLAROS;MARIA ELZA PEREIRA SILVA - ME; 08.224.012/0001-01;AVENIDA LEONEL BEIRAO DE JESUS;2532;;DR JOAO ALVES;39400-000;GLP;10/10/2024;110,00;;R$ / 13 kg;LIQUIGÁS
S;PR;CASCAVEL;COQUEIRAL COMÉRCIO DE GÁS LTDA; 08.262.706/0001-33;AVENIDA BRASIL;9760;;COQUEIRAL;85807-030;GLP;10/10/2024;110,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;CAMPINAS;BANDEIRANTES COMERCIO DE GAS LTDA ME; 07.886.841/0001-97;AVENIDA ADÃO FOCESI;964;;JARDIM DO LAGO;13050-000;GLP;10/10/2024;114,99;;R$ / 13 kg;ULTRAGAZ
NE;PI;TERESINA;T P DA SILVA PINHEIRO; 08.228.586/0001-58;AVENIDA JOAQUIM NELSON;1777;;ITARARE;64078-600;GLP;10/10/2024;105,00;;R$ / 13 kg;BAHIANA
S;PR;CASCAVEL;ADRIANO ZARDO GAS; 07.304.536/0001-40;RUA ARI BARROSO;715;;JARDIM BRASILIA II;85815-360;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;BAURU;ZUIM GAS LTDA; 05.561.044/0001-04;ALAMEDA FLOR DE AMOR;45886;;PQ SAO GERALDO;17021-270;GLP;10/10/2024;107,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;CAMPINAS;MINEIRO COMERCIO DE GAS CAMPINAS LTDA; 08.386.205/0001-69;RUA ALFENAS;43;;JD STA LUCIA;13060-482;GLP;10/10/2024;99,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;BAURU;MARCOS ROBERTO DE OLIVEIRA GAS; 09.352.514/0001-80;RUA DARIO DE CASTRO;45660;;N. NOBUJI NAGASAWA;17026-841;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
N;AC;RIO BRANCO;M. F. M. LINS MALVEIRA; 09.604.285/0001-44;RUA RIO GRANDE DO SUL;1557;;VOLTA SECA;69911-018;GLP;10/10/2024;120,00;;R$ / 13 kg;FOGAS
SE;SP;SAO BERNARDO DO CAMPO;CENTRO AUTOMOTIVO TRES POSTOS LTDA.; 08.431.205/0001-33;AVENIDA SENADOR VERGUEIRO;2876;;VILA TEREZA;09600-004;GLP;10/10/2024;119,00;;R$ / 13 kg;ULTRAGAZ
NE;PI;TERESINA;E. LIMA DE OLIVEIRA; 09.598.678/0001-92;RUA DONA AMELIA RUBIM;5081;;ITARARE;64077-710;GLP;10/10/2024;105,00;;R$ / 13 kg;BRANCA
CO;GO;ANAPOLIS;JAYARA COMÉRCIO DE GÁS LTDA.; 09.319.019/0001-70;AV. LUIZ CARPANEDA;450;;VILA JAIARA;75064-120;GLP;10/10/2024;110,00;;R$ / 13 kg;LIQUIGÁS
S;RS;SANTA MARIA;MARIA MEDIANEIRA ANTUNES AZEVEDO; 09.558.398/0001-50;RUA   EUCLIDES DA CUNHA;256;;NOSSA SENHORA DAS DORES;97090-000;GLP;10/10/2024;105,00;;R$ / 13 kg;LIQUIGÁS
S;PR;CASCAVEL;M. R. G. BATISTA - GÁS; 10.390.669/0001-90;RUA MANOEL RIBAS;111;;BAIRRO NEVA;85802-180;GLP;10/10/2024;110,00;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;ISADORA C. DA SILVA SAMPAIO COMERCIO DE GAS ME; 10.390.634/0001-51;RUA   ITAUEIRA;3493;;TRES ANDARES;64016-560;GLP;10/10/2024;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;WESLEY RODRIGUES GUIMARÃES-ME; 10.720.058/0001-63;RUA   SB 11;362;Q 18 L 28;RESIDENCIAL SOLAR BOUGAINVILLE;74393-435;GLP;10/10/2024;110,00;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;COMERCIO DE GÁS TOSCANO LTDA ME; 07.007.036/0001-46;RUA SILVA JARDIM;179;;BELEM;03057-070;GLP;10/10/2024;122,00;;R$ / 13 kg;ULTRAGAZ
SE;MG;MONTES CLAROS;ROSA MARIA SOARES DA SILVA; 66.454.489/0001-80;RUA PADRE VIEIRA;55;;SAO JUDAS TADEU;39402-378;GLP;10/10/2024;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RR;BOA VISTA;JOSÉ COSTA DA SILVA ME.; 05.324.797/0002-87;RUA DA LUA;56;A;CIDADE SATELITE;69317-456;GLP;10/10/2024;135,00;;R$ / 13 kg;FOGAS
SE;SP;DIADEMA;DEPÓSITO DE GÁS SERRARIA LTDA ME; 10.704.246/0001-06;AVENIDA DONARUYCE FERRAZ ALVIM;1794;1804;SERRARIA;09981-300;GLP;10/10/2024;89,99;;R$ / 13 kg;ULTRAGAZ
NE;BA;FEIRA DE SANTANA;ELIZABETE NARCISA DE OLIVEIRA CAMELO; 10.999.140/0001-79;RUA CAMPO MELO;15;CONJUNTO PANORAMA;TOMBA;44091-252;GLP;10/10/2024;105,00;;R$ / 13 kg;LIQUIGÁS
NE;PE;PETROLINA;IVONETE DE OLIVEIRA A BRAGA; 07.687.085/0001-77;RUA ENGENHEIRO WALMIR BEZERRA;98;;CENTRO;56304-240;GLP;10/10/2024;110,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;PETROLINA;RANIERIO RIBEIRO DE CARVALHO; 07.562.854/0001-00;R CRISTINO BEZERRA;104;VILA MARCELA;LOTEAMENTO RECIFE;56320-705;GLP;10/10/2024;115,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;CUIABA;MEDINA GAS E AGUA LTDA; 09.330.207/0001-07;RUA J 10;127;QUADRA 05;NOSSA SENHORA APARECIDA;78090-690;GLP;10/10/2024;121,00;;R$ / 13 kg;COPA ENERGIA
NE;PE;JABOATAO DOS GUARARAPES;LUIZ VITAL E JAQUELINE FERREIRA DEPÓSITO DE GÁS LTDA.; 10.465.252/0001-40;AV. JOSE DE SOUZA RODOVALHO;752;;CAJUEIRO SECO;54330-640;GLP;10/10/2024;93,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;PETROLINA;BARBOSA GAS BUTANO LTDA; 11.036.154/0002-30;AVENIDA JOSE DE SANTANA;1414;;DISTRITO INDUSTRIAL;56308-430;GLP;10/10/2024;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;MTA II DISTRIBUIDORA DE GAS LTDA; 11.607.692/0001-57;AVENIDA JACINTO ALVES DE ABREU;19;QUADRA08                  LOTE  16;RESIDENCIAL VEREDA DOS BURITIS;74370-661;GLP;10/10/2024;100,00;;R$ / 13 kg;ULTRAGAZ
NE;PE;PETROLINA;NILTON SOUZA LUZ; 10.340.054/0001-50;AVENIDA GUARARAPES;2452;;CENTRO;56302-000;GLP;10/10/2024;105,00;;R$ / 13 kg;BAHIANA
SE;MG;GOVERNADOR VALADARES;LEONARDO FERREIRA DE SOUZA; 11.722.927/0001-51;RUA VALE FORMOSO;521;;KENNEDY;35051-520;GLP;10/10/2024;120,00;;R$ / 13 kg;ULTRAGAZ
S;RS;SANTA MARIA;RENI TEREZA MILITZ SHEROLT; 08.926.720/0001-94;AVENIDA   HELVIO BASSO;1860;QUIOSQ;NOSSA SENHORA MEDIANEIRA;97070-805;GLP;10/10/2024;106,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AC;RIO BRANCO;S A DA SILVA - ME; 11.926.876/0001-80;RUA JOSÉ MAGALHÃES;790;;SANTA QUITERIA;69914-320;GLP;10/10/2024;119,00;;R$ / 13 kg;FOGAS
NE;PE;PETROLINA;BONUS SUPERMERCADO LTDA; 03.756.362/0001-03;AVENIDA DA INTEGRACAO;510;"LOTE: VILA DOS INGAS;";SAO JOSE;56302-450;GLP;10/10/2024;119,90;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;FEIRA DE SANTANA;LUA GAS COMERCIO DE GAS LTDA; 04.763.548/0002-25;RUA VESPAZIANO;800;;TOMBA;44091-166;GLP;10/10/2024;104,99;;R$ / 13 kg;BAHIANA
SE;SP;GUARULHOS;MARIA SUZETTE FERREIRA MARTINS; 04.998.924/0002-60;AVENIDA SALGADO FILHO;2524;;CENTRO;07115-000;GLP;10/10/2024;120,00;;R$ / 13 kg;LIQUIGÁS
SE;SP;CAMPINAS;LOVATO COMERCIO DE GAS LTDA; 10.535.245/0001-77;AVENIDA ADAO FOCESI;964;;JARDIM DO LAGO;13050-000;GLP;10/10/2024;114,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;MONTES CLAROS;H & H GAS E AGUA LTDA; 10.353.337/0001-36;AVENIDA PADRE CHICO;754;;MARACANA;39403-080;GLP;10/10/2024;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;SANTA MARIA;COMERCIAL DE GAS BRUTTI LTDA ME .; 08.657.155/0002-98;RUA  CAPITÃO  VASCO DA CUNHA;10;;JUSCELINO KUBITSCHEK;97030-110;GLP;10/10/2024;115,00;;R$ / 13 kg;LIQUIGÁS
SE;SP;CAMPINAS;W. S. L. DISTRIBUIDORA DE GAS EIRELI; 09.115.059/0001-08;AVENIDA RUY RODRIGUEZ;4950;;JARDIM SHANGAI;13056-646;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
CO;MT;CUIABA;MEJID RAFIC EL-SAYED; 05.259.542/0001-05;AVENIDA JOAO GOMES MONTEIRO SOBRINHO;284;;AREAO;78010-300;GLP;10/10/2024;125,00;;R$ / 13 kg;BRANCA
CO;GO;ANAPOLIS;VANIA DE FREITAS ARAUJO - ME; 12.495.882/0001-92;RUA   CORUMBA;S/N;QD.20 LT.278 A;VILA JAIARA;75064-620;GLP;10/10/2024;110,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;MARILIA;GAS SANTA ANTONIETA LTDA; 12.471.585/0001-07;AVENIDA ANTONIETA ALTENFELDER;1385;;JARDIM SANTA ANTONIETA;17512-130;GLP;10/10/2024;114,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;CONTAGEM;DISTRIBUIDORA DE GÁS GAROTÃO LTDA ME; 12.962.804/0001-50;RUA PASSOS;612;;SANTA HELENA;32015-030;GLP;10/10/2024;120,00;;R$ / 13 kg;BRANCA
SE;MG;GOVERNADOR VALADARES;HELOIZIO DE SOUZA COELHO; 12.045.099/0001-27;AVENIDA VEREADOR HAMILTON TEODORO GUIMARAES;482;;ALTINOPOLIS;35053-730;GLP;10/10/2024;120,00;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;J DA CRUZ E SILVA; 13.644.674/0001-70;RUA QUINZE DE NOVEMBRO;6179;"QUADRA: 00G LOTE 04;";LOURIVAL PARENTE;64022-350;GLP;10/10/2024;100,00;;R$ / 13 kg;COPA ENERGIA
N;AC;RIO BRANCO;M.D.M. COMERCIO DE COMBUSTIVEIS LTDA; 13.816.771/0001-01;RUA DO CAFE;153;;DISTRITO INDUSTRIAL;69920-190;GLP;10/10/2024;135,00;;R$ / 13 kg;FOGAS
N;AC;RIO BRANCO;A & S DERIVADO DE PETROLEO LTDA; 15.112.947/0001-61;AVENIDA NACOES UNIDAS;480;;BOSQUE;69900-715;GLP;10/10/2024;118,00;;R$ / 13 kg;FOGAS
NE;PI;TERESINA;CENTER GAS LTDA ME.; 14.719.547/0001-56;AVENIDA PROFESSOR VALTER ALENCAR;135;;SAO PEDRO;64019-625;GLP;10/10/2024;104,99;;R$ / 13 kg;BAHIANA
NE;PI;TERESINA;CENTER COMERCIO DE GAS LTDA; 14.158.079/0001-98;AVENIDA HENRY WALL DE CARVALHO;10459;;ANGELIM;64034-280;GLP;10/10/2024;105,00;;R$ / 13 kg;BAHIANA
CO;GO;ANAPOLIS;BORJA E MOREIRA DISTRIBUIDORA DE BEBIDAS E GAS LTDA - ME; 16.678.191/0001-85;AVENIDA   BANDEIRANTES;12;ESQ. C/AV. PAULISTA;VILA JAIARA;75064-040;GLP;10/10/2024;110,00;;R$ / 13 kg;ULTRAGAZ
S;RS;PORTO ALEGRE;JOÃO FELIPE BARCELLOS ME; 17.317.636/0001-64;AVENIDA IPIRANGA;403;;MENINO DEUS;90160-092;GLP;10/10/2024;129,00;;R$ / 13 kg;LIQUIGÁS
S;RS;SANTA MARIA;JONAS F. TABORDA & JONAS F. T. JUNIOR LTDA; 13.729.556/0001-65;ESTRADA BR 392;2755;;VILA TOMAZETTI;97070-160;GLP;10/10/2024;110,00;;R$ / 13 kg;LIQUIGÁS
S;RS;PORTO ALEGRE;SANTA ANA COMERCIO DE GAS LTDA; 17.257.789/0001-63;RUA CRUZEIRO DO SUL;1925;;SANTA TERESA;90840-000;GLP;10/10/2024;115,00;;R$ / 13 kg;LIQUIGÁS
SE;MG;MONTES CLAROS;ALESSANDRA SANTOS NUNES GONCALVES - ME; 18.087.645/0001-79;AVENIDA LEONEL BEIRAO DE JESUS;230;;MORRINHOS;39400-455;GLP;10/10/2024;120,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MONTES CLAROS;NORTE GAS COMERCIAL LTDA; 19.035.859/0001-64;AVENIDA DOUTOR MARIO TOURINHO;3140;;SANTO AMARO;39403-355;GLP;10/10/2024;101,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;JJ DOS SANTOS - COMERCIAL - ME; 13.021.992/0001-85;RUA   FV 17;89;QD 13 LT 01;RESIDENCIAL FORTEVILLE;74370-714;GLP;10/10/2024;90,00;;R$ / 13 kg;CONSIGAZ
S;PR;CASCAVEL;BROLESE COMERCIO DE GAS LTDA - ME; 17.952.173/0001-02;RUA  EMILIO BAUTITZ;109;;UNIVERSITARIO;85819-160;GLP;10/10/2024;110,00;;R$ / 13 kg;ULTRAGAZ
S;PR;CASCAVEL;D. NERE SANTANA; 01.507.501/0001-21;RUA   SELVINO CASAGRANDE;112;;ALTO ALEGRE;85805-160;GLP;10/10/2024;115,00;;R$ / 13 kg;LIQUIGÁS
SE;MG;MONTES CLAROS;AGNALDO FREIRE DA CRUZ - ME; 20.120.214/0001-09;RUA FREI EUSTAQUIO;281;LETRA A;SAO JUDAS TADEU;39402-413;GLP;10/10/2024;104,99;;R$ / 13 kg;BRANCA
SE;MG;CONTAGEM;AGUIA GAS E AGUA LTDA - ME; 20.531.319/0001-50;RUA DAMAS RIBEIRO;480;;ÁGUA BRANCA;32310-470;GLP;10/10/2024;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CASCAVEL;JONATHAN MIRANDA LOPES - ME; 20.512.376/0001-92;RUA   BENEDITO LOPES BRAGANCA;1096;;SANTA FELICIDADE;85803-290;GLP;10/10/2024;100,00;;R$ / 13 kg;BRANCA
SE;SP;BAURU;VISTA ALEGRA BAURU COMERCIO DE GLP LTDA - ME; 19.921.482/0001-40;ALAMEDA DAS MAGNÓLIAS;45666;;PARQUE VISTA ALEGRE;17020-010;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
SE;MG;GOVERNADOR VALADARES;MARLON MOREIRA TECHIO; 15.131.151/0001-56;RUA PORTUGAL;200;;GRA-DUQUESA;35057-610;GLP;10/10/2024;125,00;;R$ / 13 kg;COPA ENERGIA
CO;MT;CUIABA;CENTRAL GAS - COMERCIO DE GAS E AGUA LTDA; 22.020.815/0001-75;RUA SAO BENEDITO;681;;LIXEIRA;78008-405;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
N;AC;RIO BRANCO;AURINO B DA SILVA - ME; 14.682.352/0001-89;RUA AVIÁRIO;494;A;AVIÁRIO;69900-830;GLP;10/10/2024;120,00;;R$ / 13 kg;FOGAS
SE;RJ;CAMPOS DOS GOYTACAZES;CONEXAO COMERCIO DE GAS LTDA; 13.042.744/0003-82;RUA DOUTOR  SILVIO BASTOS TAVARES;183;187;PARQUE LEOPOLDINA;28051-250;GLP;10/10/2024;95,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;GOVERNADOR VALADARES;FT COMERCIO DE GAS LTDA; 15.299.532/0001-49;AVENIDA ITALIA;286;;GRA-DUQUESA;35057-380;GLP;10/10/2024;105,00;;R$ / 13 kg;ULTRAGAZ
NE;CE;FORTALEZA;FEDERAL GAS EIRELI; 10.744.895/0001-22;AVENIDA C ARACAPE;244;;MONDUBIM;60765-052;GLP;10/10/2024;100,00;;R$ / 13 kg;MINASGAS
SE;SP;DIADEMA;CTORRES DISTRIBUIDORA EIRELI ME; 24.690.882/0001-22;AVENIDA NOSSA SENHORA DO NAVEGANTES;620;;ELDORADO;09972-260;GLP;10/10/2024;105,00;;R$ / 13 kg;CONSIGAZ
CO;GO;GOIANIA;AFONSO COMERCIAL DE GAS EIRELI; 24.991.285/0001-38;AVENIDA ANTONIO FIDELIS;1697;QUADRA158                 LOTE  06;PRQ AMAZONIA;74840-090;GLP;10/10/2024;110,00;;R$ / 13 kg;BRANCA
SE;SP;BAURU;DAVI SIMOES PEREIRA COMERCIO DE GLP; 24.963.429/0001-42;RUA LUIZ PEREIRA DA SILVA;45863;;VILA SAO PAULO;17022-111;GLP;10/10/2024;100,00;;R$ / 13 kg;COPA ENERGIA
