Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;AP;MACAPA;F. J. MACHADO DE OLIVEIRA - ME;05975254000220;RUA   CLODOALDO DA SILVA MATIAS;2703;;JARDIM FELICIDADE;68909-067;GLP;11/08/2025;129;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;EDUARDO SILVA DAMASCENA 41365950263;24307836000100;RUA   FRANCISCO MELO;35;;JAPIIM;69078-500;GLP;11/08/2025;120;;R$ / 13 kg;AMAZONGÁS
SE;SP;SAO PAULO;PERI PERI COMERCIO DE GÁS LTDA - EPP;24423589000107;AVENIDA MINISTRO LAUDO FERREIRA DE CAMARGO;167;;JARDIM PERI PERI;05537-001;GLP;11/08/2025;105;;R$ / 13 kg;BRANCA
CO;MS;DOURADOS;JOEL OZORIO SILVA EIRELI - ME;14216598000165;RUA BELA VISTA;995;;JARDIM ÁGUA BOA;79811-080;GLP;11/08/2025;108;;R$ / 13 kg;BRANCA
SE;SP;DIADEMA;CTORRES DISTRIBUIDORA EIRELI ME;24690882000122;AVENIDA NOSSA SENHORA DO NAVEGANTES;620;;ELDORADO;09972-260;GLP;11/08/2025;110;;R$ / 13 kg;CONSIGAZ
NE;MA;IMPERATRIZ;VERA E BRITO LTDA;06234242000126;AVENIDA INDUSTRIAL;599;ANEXO 1;BOM SUCESSO;65900-970;GLP;11/08/2025;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;FRANCA;F. H. DE ALMEIDA SERVICOS E COMERCIO DE GAS EIRELI;14280073000431;RUA   MINAS GERAIS;1285;;VILA APARECIDA;14401-229;GLP;11/08/2025;105;;R$ / 13 kg;CONSIGAZ
CO;GO;APARECIDA DE GOIANIA;JANAINA LUCIANO DA ROCHA 02969298678;24498049000184;AVENIDA SENADOR  PEDRO LUDOVICO TEIXEIRA;S/N;QUADRA 52 LOTE 07;ILDA;74935-830;GLP;11/08/2025;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;TO;PALMAS;ALLINE OLIVEIRA VERA;16790510000140;906 SUL AVENIDA LO 23;1;LT 32;PLANO DIRETOR SUL;77023-392;GLP;11/08/2025;125;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;PR DAUAN COMERCIO DE GAS LTDA;23749702000178;AVENIDA PEDRO BUENO;1735;;JABAQUARA;04342-011;GLP;11/08/2025;104,99;;R$ / 13 kg;LIQUIGÁS
N;AP;MACAPA;GRAVATINHA GAS LTDA;01470539001220;RUA VEREADOR  JULIO MARIA PINTO PEREIRA;850;;JARDIM FELICIDADE;68909-000;GLP;11/08/2025;127;;R$ / 13 kg;LIQUIGÁS
S;SC;FLORIANOPOLIS;GÁS FAMILIA COMERCIO DE GLP ME;10327212000131;RUA JOÃO MOTTA ESPEZIM;1433;;SACO DOS LIMÕES;88045-401;GLP;11/08/2025;110;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;CHAME GAS LTDA;22072737000152;RUA AQUIDABAN;1051;;PADRE EUSTAQUIO;30720-420;GLP;11/08/2025;129;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;NASA GAS LTDA;25276558000125;AVENIDA ENGENHEIRO  QUEIRÓS TELES;114;;JARDIM D'ABRIL;05399-030;GLP;11/08/2025;114,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;NOVA IGUACU;R GODOY FIGUEIREDO REVENDEDORA DE GAS LTDA EPP;26077335000100;RUA   AILTON DINIZ MACHADO;170;QD  B LT 5A;SANTA EUGÊNIA;26286-260;GLP;11/08/2025;90;;R$ / 13 kg;ULTRAGAZ
NE;PB;JOAO PESSOA;DF COMERCIAL DE GAS LTDA - ME;25491605000153;RUA   JORGE LUCENA DE MOURA;288;;MANGABEIRA;58059-736;GLP;11/08/2025;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;PA;BELEM;POSTO GONCALVES LTDA;26255957000172;RUA ANTONIO BARRETO;1380;;UMARIZAL;66060-020;GLP;11/08/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;AGUIA GAS E AGUA LTDA - ME;20531319000231;RUA   PARÁ DE MINAS;252;;PADRE EUSTÁQUIO;30730-440;GLP;11/08/2025;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;APARECIDA DE GOIANIA;IRENE MARIA DA COSTA 87665441149;11912048000192;RUA   132A;SN;QD 10 LT 55;JARDIM TROPICAL;74946-390;GLP;11/08/2025;105;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;EDGAR FERNANDES DOS SANTOS;19065516000142;RUA CORONEL  TABORDA DE MIRANDA;23;NUCLEO 3 QUADRA 117;CIDADE NOVA;69094-270;GLP;11/08/2025;125;;R$ / 13 kg;FOGAS
NE;PB;JOAO PESSOA;ELIAS E PATRICIO COMERCIO DE GAS E AGUA LTDA ME;25109649000176;RUA   JOÃO BELO VIEIRA;463;;MANGABEIRA;58056-040;GLP;11/08/2025;105;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;AG GODOY E CIA COMERCIO DE GAS LTDA;26262663000178;RUA TEIXEIRA LEITE;273;;LIBERDADE;01514-010;GLP;11/08/2025;105;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;AERO GAS SOROCABA EIRELI;26337793000122;AVENIDA SANTOS DUMONT;712;;JARDIM ANA MARIA;18065-290;GLP;11/08/2025;125;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;JONATHAN ALEXANDER RODRIGUES CALIXTO 11149208600;26409591000149;RODOVIA MG-5;912;;IPE;31930-010;GLP;11/08/2025;99,99;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;CLARICE APARECIDA DOS SANTOS & CIA LTDA;25356771000147;AVENIDA IPIRANGA;1254;;JARDIM INDEPENDENCIA;78031-030;GLP;11/08/2025;104,99;;R$ / 13 kg;LIQUIGÁS
N;RO;PORTO VELHO;NACOES UNIDAS AUTO POSTO LTDA;26372055000116;AVENIDA AMAZONAS;1,518;;NOSSA SENHORA DAS GRACAS;76804-160;GLP;11/08/2025;130;;R$ / 13 kg;FOGAS
SE;SP;PIRACICABA;S O S GAS E AGUA PIRACICABA EIRELI;26843404000130;AVENIDA CRISTOVAO COLOMBO;350;;JARDIM ALGODOAL;13405-459;GLP;11/08/2025;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;AT TRANSPORTE E COMERCIO DE BEBIDAS LTDA;23870200000109;RUA CORONEL FERREIRA DE ARAUJO;809;ANDAR ALTOS;PETROPOLIS;69063-000;GLP;11/08/2025;120;;R$ / 13 kg;AMAZONGÁS
CO;GO;APARECIDA DE GOIANIA;ROGERIO E WANDER LTDA;26457186000104;AVENIDA CURUSSA;SN;QUADRA24                  LOTE  01;CARDOSO;74933-077;GLP;11/08/2025;110;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;DISK GAS DA ANA LTDA;27189412000178;QUADRA QNM 7 CONJUNTO J LOTE;48;;CEILANDIA SUL (CEILANDIA);72215-070;GLP;11/08/2025;97,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ARACATUBA;L. C. LIMA DA SILVA GAS;27362696000152;RUA VITALINO MACHADO;174;;CONJUNTO HABITACIONAL HILDA MANDARINO;16012-510;GLP;11/08/2025;97,99;;R$ / 13 kg;BRANCA
SE;SP;ARACATUBA;UTILIGAS COMERCIO DE GAS E AGUA LTDA ME;27879028000105;AVENIDA JOÃO ARRUDA BRASIL;325;;SÃO JOAQUIM;16050-400;GLP;11/08/2025;99;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DOS CAMPOS;WR FELICIANO COMERCIO E TRANSPORTE DE GAS E AGUA LTDA;27494352000105;RUA LOANDA;500;;CHACARAS REUNIDAS;12238-330;GLP;11/08/2025;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NOVA IGUACU;PS RODRIGUES COMERCIO VAREJISTA DE GAS LIQUEFEITO LTDA;26681608000112;ESTRADA MIGUEL COUTO;846;;MIGUEL COUTO;26070-269;GLP;11/08/2025;90;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PB;JOAO PESSOA;SULAMITA MARIA DO NASCIMENTO RODRIGUES LTDA;27817791000101;RUA MANOEL FRANCISCO DE MELO;242;;CUIA;58077-126;GLP;11/08/2025;95;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;INVICTO GAS LTDA;28336607000166;RUA ANTONIO GIAROLA;70;;CEU AZUL;31580-200;GLP;11/08/2025;95;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MS;DOURADOS;MACIESKI DISTRIBUIDORA DE GAS LTDA;27834427000141;AVENIDA WEIMAR GONCALVES TORRES;5930;;VILA SAO FRANCISCO;79833-021;GLP;11/08/2025;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;ANAPOLIS;PAULO RICARDO SANTOS - COMERCIO DE GAS;12468060000112;RUA PP 9;SN;QUADRA 14                  LOTE 19;PARQUE DOS PIRINEUS;75071-705;GLP;11/08/2025;110;;R$ / 13 kg;BRANCA
SE;RJ;NOVA IGUACU;G L COMERCIO DE GAS LTDA;27824727000140;ESTRADA LUIS LEMOS;S/N;LOTE  02 03 E 08          QUADRAG;VILA BORGERTH;26020-810;GLP;11/08/2025;89,99;;R$ / 13 kg;BRANCA
SE;RJ;PETROPOLIS;V.J REVENDEDOR DE GAS LTDA;28529697000101;RUA TERESA;S/N;P/2442/RESTO;ALTO DA SERRA;25625-017;GLP;11/08/2025;108;;R$ / 13 kg;BRANCA
CO;GO;APARECIDA DE GOIANIA;VALDOMIRO ROSA DE MAGALHAES 21629196134;23427406000150;R J 11 A;S/N;"QUADRA 72; LOTE 01; QUADRA 72 LOTE 08A";MANSÕES PARAÍSO;74952-130;GLP;11/08/2025;94,99;;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;TIAGO C LIMA;15543281000104;RUA 01;146;"QUADRA 01;LOTE 28";CIDADE SATELITE;69317-477;GLP;11/08/2025;140;;R$ / 13 kg;FOGAS
N;AM;MANAUS;RUBI COMERCIO DE PETROLEO LTDA;20703180000185;AVENIDA CARVALHO LEAL;1562;;CACHOEIRINHA;69065-001;GLP;11/08/2025;120;;R$ / 13 kg;AMAZONGÁS
SE;SP;SANTO ANDRE;PRINCIPE DE GALES GAS E ACESSORIOS LTDA - EPP;28057361000193;AVENIDA PRÍNCIPE DE GALES;603;;VILA PRÍNCIPE DE GALES;09060-650;GLP;11/08/2025;105;;R$ / 13 kg;BRANCA
SE;MG;JUIZ DE FORA;SUPER AMIGAO GAS LTDA;29501788000100;RUA MARTINS BARBOSA;490;;BENFICA;36090-300;GLP;11/08/2025;88;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ARACATUBA;BRITO & GASPARINI LTDA;26492723000149;RUA ANTONIO GOMES DO AMARAL;688;C;SANTANA;16050-430;GLP;11/08/2025;98;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;BA;SALVADOR;KAIROS COMERCIO DE GAS EIRELI;29795874000164;1A TRAVESSA BEIRA RIO;147;;ITAPUA;41620-235;GLP;11/08/2025;125;;R$ / 13 kg;BAHIANA
SE;MG;JUIZ DE FORA;JP & SILAS COMERCIO DE GAS LTDA;29474272000105;AVENIDA VEREADOR RAYMUNDO HARGREAVES;450;GALPAO102;FONTESVILLE;36083-770;GLP;11/08/2025;89,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;JOSE EDMILSON N GALVAO;28840482000107;RUA   SUERDA PACOTE;15;;MANGABEIRA;58059-125;GLP;11/08/2025;105;;R$ / 13 kg;MINASGAS
SE;SP;PRESIDENTE PRUDENTE;MARIA CELIA GASPAR SILVA PETROGAS;27460036000104;RUA CORONEL ALBINO;942;;VILA MARISTELA;19020-360;GLP;11/08/2025;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SOROCABA;ATLANTICO COMERCIO DE GAS E TRANSPORTE LTDA;62743711000707;RUA ANTONIO SILVA SALADINO;1186;;PARQUE VITORIA REGIA;18078-344;GLP;11/08/2025;112;;R$ / 13 kg;BRANCA
SE;RJ;PETROPOLIS;EMBRAGAS CORREAS COMERCIO E TRANSPORTES DE GAS LTDA;29171366000105;ESTRADA UNIAO E INDUSTRIA;2065;;CORREAS;25720-062;GLP;11/08/2025;87;;R$ / 13 kg;COPA ENERGIA
SE;SP;SAO JOSE DOS CAMPOS;DISTRIBUIDORA TEREZINHA GARCIA PENA LTDA;28409141000262;AVENIDA JOAO BATISTA DE SOUZA SOARES;3239;;CIDADE MORUMBI;12236-660;GLP;11/08/2025;95,99;;R$ / 13 kg;CONSIGAZ
S;SC;JOINVILLE;GAS AGORA COMERCIO VAREJISTA DE GAS LTDA;30109934000127;RUA FLORIANOPOLIS;2863;;FATIMA;89229-348;GLP;11/08/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CURITIBA;ANTONIO DURVAL DE OLIVEIRA;28434109000156;AVENIDA PRESIDENTE WENCESLAU BRAZ;516;;LINDOIA;81010-000;GLP;11/08/2025;99;;R$ / 13 kg;ULTRAGAZ
CO;GO;APARECIDA DE GOIANIA;FABRICIA CRISTINA TORRES RODRIGUES 73659924172;29868534000116;AVENIDA MARACANA;SN;"QUADRA 107;LOTE 21;SALA 01";JARDIM BURITI SERENO;74942-020;GLP;11/08/2025;110;;R$ / 13 kg;BRANCA
SE;SP;ARACATUBA;D. L. DE ALMEIDA RIGATO;30045472000121;AVENIDA JOSE FERREIRA BATISTA;1500;;DONA AMELIA;16050-715;GLP;11/08/2025;98;;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;MR CHAVES COMERCIO DE GAS;29830736000179;RUA CARAPICUIBA;123;;LOTEAMENTO SAO FRANCISCO;13423-496;GLP;11/08/2025;99,99;;R$ / 13 kg;BRANCA
NE;PB;JOAO PESSOA;WELLINGTON RIBEIRO MARINHO 05597532413;30134143000157;RUA PROFESSORA ALICE ELISA DE MELO;227;SALA 01;MANGABEIRA;58057-400;GLP;11/08/2025;105;;R$ / 13 kg;BAHIANA
CO;MS;CAMPO GRANDE;DEVANILDE APARECIDA DO NASCIMENTO DOS SANTOS;30468568000100;RUA BOTAFOGO;349;;NOVA LIMA;79017-034;GLP;11/08/2025;115;;R$ / 13 kg;BRANCA
CO;MS;DOURADOS;DAIANE LAZZARETTI SOUZA;06272573000231;AVENIDA MARCELINO PIRES;273;;JARDIM CLIMAX;79820-010;GLP;11/08/2025;135;;R$ / 13 kg;ULTRAGAZ
SE;RJ;DUQUE DE CAXIAS;ITATIAIA GAS COMERCIO LTDA;29035958000108;AVENIDA PERIMETRAL PRESIDENTE TANCRESO NEVES;213;;ITATIAIA;25070-090;GLP;11/08/2025;84,99;;R$ / 13 kg;BRANCA
NE;PB;JOAO PESSOA;SUENIA RAFAELA DA COSTA MELO;30193319000141;RUA JOSE BATISTA DE LUCENA;161-A;;MANGABEIRA;58057-032;GLP;11/08/2025;110;;R$ / 13 kg;LIQUIGÁS
NE;PB;JOAO PESSOA;PETROGAS LOGISTICA COMERCIAL GLP EIRELI;11310685000270;RUA FRANCISCO PORFIRIO RIBEIRO;1077;;MANGABEIRA;58057-100;GLP;11/08/2025;105;;R$ / 13 kg;LIQUIGÁS
SE;RJ;PETROPOLIS;J.M REVENDEDORA DE GAS LTDA;30822602000195;RUA TERESA;910;;ALTO DA SERRA;25625-017;GLP;11/08/2025;98;;R$ / 13 kg;COPA ENERGIA
NE;BA;SALVADOR;E. P. DINIZ COMERCIO DE GAS;30470324000154;RUA DA NATIVIDADE;7;;ALTO DO COQUEIRINHO;41615-100;GLP;11/08/2025;120;;R$ / 13 kg;BAHIANA
SE;RJ;DUQUE DE CAXIAS;MARAGAS COMERCIO DE GAS LP LTDA;28039131000100;AVENIDA NILO PECANHA;2474;LOTE  08                  QUADRA16;PARQUE LAFAIETE;25025-000;GLP;11/08/2025;93;;R$ / 13 kg;BRANCA
SE;SP;SANTO ANDRE;LAURO MULLER COMERCIO DE GAS LTDA;27839557000177;RUA LAURO MULLER (VL S CABRAL);886;;VILA PALMARES;09061-260;GLP;11/08/2025;114,99;;R$ / 13 kg;ULTRAGAZ
N;RR;BOA VISTA;W DA SILVA COSTA;31352821000110;RUA C-35;397;LOJA  A;DOUTOR SILVIO LEITE;69314-352;GLP;11/08/2025;130;;R$ / 13 kg;AMAZONGÁS
SE;SP;ARACATUBA;BRITO COMERCIO DE GAS E AGUA MINERAL LTDA;29236748000170;RUA VASCO DA GAMA;368;DEPOSITO GAS;JUSSARA;16021-276;GLP;11/08/2025;98;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;SC;BLUMENAU;SAGATOR COMERCIO DE GAS LTDA;11024737000322;RUA AMAZONAS;2867;;GARCIA;89022-001;GLP;11/08/2025;124,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AM;MANAUS;AGUAS DA TERRA LTDA;23472494000102;AVENIDA COSME FERREIRA;6039;BLOCO 02;ALEIXO;69083-000;GLP;11/08/2025;120;;R$ / 13 kg;AMAZONGÁS
SE;SP;FRANCA;ALINE FRADE DE PAULA CARDOSO 21416919821;30403610000105;AVENIDA JOSE PIMENTA SOBRINHO;561;;PARQUE DAS ESMERALDAS;14406-151;GLP;11/08/2025;105;;R$ / 13 kg;ULTRAGAZ
N;PA;BELEM;PAULA RAIANNY CUNHA DA SILVA;30965753000100;PASSAGEM ESPORTIVA;31c;;UNA;66652-100;GLP;11/08/2025;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;LUCIANO KLEYTON DA SILVA SOUZA;31246756000149;RUA MARIA MONICA BARROS DE SOUZA;149;CASA;MANGABEIRA;58056-300;GLP;11/08/2025;100;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;PEDRO BARBOSA 10402308654;32235037000195;RUA NELSON HUNGRIA;1310;;TUPI A;31842-330;GLP;11/08/2025;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;BELEM;BORGES & DUARTE COM. E DISTRIBUICAO DE BEBIDAS LTDA;08686481000142;TRAVESSA ANGUSTURA;1383;B;PEDREIRA;66080-180;GLP;11/08/2025;115;;R$ / 13 kg;LIQUIGÁS
NE;BA;SALVADOR;BOCA DO RIO COMERCIO DE GAS LTDA;33864941000122;RUA LUCIO MANOEL DA HORA;29A;TR BOCA DO RIO;BOCA DO RIO;41710-705;GLP;11/08/2025;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO JOSE DOS CAMPOS;A DA COSTA MANSO;07770882000113;RUA AUDEMO VENEZIANI;441;;ALTO DA PONTE;12212-372;GLP;11/08/2025;81,99;;R$ / 13 kg;BRANCA
SE;MG;JUIZ DE FORA;EDMAR SEBASTIAO MOREIRA 55309526668;26534406000229;RUA ESCOTEIRO FERNANDO CESAR;232;;NOVA ERA;36087-380;GLP;11/08/2025;89,99;;R$ / 13 kg;BRANCA
N;PA;BELEM;POSTO UFPA COMERCIO DE COMBUSTIVEL LTDA;12214951000142;RUA AUGUSTO CORREA;32/38;;GUAMA;66075-110;GLP;11/08/2025;115;;R$ / 13 kg;BAHIANA
SE;SP;SANTOS;ULTRA NOROESTE REVENDA DE GLP LTDA;32477393000115;AVENIDA NOSSA SENHORA DE FATIMA;886;;CHICO DE PAULA;11085-202;GLP;11/08/2025;123;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;RAIMUNDO AUGUSTO DA SILVA;33043635000125;RUA CANAA;40;QD 329                    CJ CN ET 3 NC 15;NOVO ALEIXO;69098-070;GLP;11/08/2025;121;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;R  R  COMERCIO VAREJISTA EM LOJA DE CONVENIENCIA LTDA;25098918000146;RUA JOAO CAMARA (N ALEIXO);545;LOJA  01                  LOTE  NOVO ALEIXO;NOVO ALEIXO;69098-165;GLP;11/08/2025;129,99;;R$ / 13 kg;AMAZONGÁS
CO;GO;APARECIDA DE GOIANIA;ADRIANO DISTRIBUIDORA DE GAS E BEBIDAS EIRELI;29884373000154;AVENIDA TROPICAL;SN;QUADRA2A                  LOTE  4;JARDIM TROPICAL;74946-540;GLP;11/08/2025;110;;R$ / 13 kg;CONSIGAZ
S;SC;ITAJAI;BJB COMERCIO DE GAS LTDA;33016523000185;RUA JOSE PEREIRA LIBERATO;743;;SAO JOAO;88304-401;GLP;11/08/2025;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;PIRACICABA;REVENDEDORA DE GAS E AGUA PAULICEIA LTDA;34132400000172;RUA FERNANDO LOPES;135;;PAULICEIA;13424-060;GLP;11/08/2025;99,99;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;YAMAZAKI COMERCIO DE GAS EIRELI;34145855000122;AVENIDA JUSCELINO KUBITSCHEK;3795;LETRA B;VILA IPIRANGA;86010-540;GLP;11/08/2025;98;;R$ / 13 kg;ULTRAGAZ
S;PR;MARINGA;JUNIOR GALLI - COMERCIO DE GAS E AGUA;34308306000121;AVENIDA GUAIAPO;1601;;CONJUNTO HABITACIONAL REQUIAO;87047-402;GLP;11/08/2025;99,99;;R$ / 13 kg;COPA ENERGIA
CO;MS;DOURADOS;W.A. TANIZAKI;31531568000162;RUA BALBINA DE MATOS;1715;;JARDIM CLIMAX;79820-090;GLP;11/08/2025;138;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;MARINGA;JOELMA APARECIDA FERMINO LTDA;34166617000101;AVENIDA AMERICO BELAY;1,704;;PARQUE DAS GREVILEAS 3  PARTE;87025-210;GLP;11/08/2025;120;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;ATLANTICO COMERCIO DE GAS E TRANSPORTE LTDA;62743711000618;RUA ATANAZIO SOARES;4065;;PARQUE DAS LARANJEIRAS;18077-416;GLP;11/08/2025;109,99;;R$ / 13 kg;LIQUIGÁS
NE;MA;IMPERATRIZ;FURTADO & FURTADO LTDA;34758790000190;AVENIDA PEDRO NEIVA DE SANTANA;17;;VILA REDENCAO;65910-345;GLP;11/08/2025;110;;R$ / 13 kg;BAHIANA
N;RR;BOA VISTA;J W BEZERRA DE SOUZA LTDA;34961457000184;AVENIDA RUI BARAUNA;13;;CARANA;69313-600;GLP;11/08/2025;130;;R$ / 13 kg;AMAZONGÁS
SE;SP;SANTOS;HP SANTOS GAS LTDA;34109129000154;AVENIDA CONSELHEIRO NEBIAS;323;;VILA MATHIAS;11015-003;GLP;11/08/2025;115;;R$ / 13 kg;CONSIGAZ
S;SC;ITAJAI;ISAEL DA SILVA;34379221000134;RUA VEREADOR AIRTON DE SOUZA;234;SALA COMERCIAL;SAO VICENTE;88309-230;GLP;11/08/2025;120;;R$ / 13 kg;BRANCA
N;PA;BELEM;DANIELLY SUZANE BARROS DA SILVA;26535702000244;TRAVESSA ANGUSTURA;4168;C;PEDREIRA;66087-710;GLP;11/08/2025;110;;R$ / 13 kg;COPA ENERGIA
SE;SP;SANTOS;AUTO POSTO FORENSE LTDA;12231424000146;RUA BRAZ CUBAS;143;;VILA NOVA;11013-163;GLP;11/08/2025;125;;R$ / 13 kg;CONSIGAZ
N;AM;MANAUS;MERCADINHO E ACOUGUE NASCIMENTO EIRELI;27502580000252;RUA CEDRO ROSA;10;LT 10 QD B13              LT PQ DAS GARCAS;NOVO ALEIXO;69098-414;GLP;11/08/2025;128;;R$ / 13 kg;FOGAS
CO;GO;APARECIDA DE GOIANIA;JESSILVAN COUTINHO PASSOS;33833485000153;RUA 100-A;SN;QUADRA111                 LOTE  06;ITAPUA;74940-190;GLP;11/08/2025;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AP;MACAPA;BORGES & PINHEIRO LTDA;34774937000136;RUA CLAUDOMIRO DE MORAES;2751;;NOVO BURITIZAL;68904-001;GLP;11/08/2025;115;;R$ / 13 kg;BAHIANA
SE;SP;DIADEMA;GASBOM DIADEMA COMERCIO DE GAS LTDA;35294630000109;AVENIDA DOM JOAO VI;499;;TABOAO;09940-150;GLP;11/08/2025;109,99;;R$ / 13 kg;CONSIGAZ
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA;72578438000162;QI 07 LOTES 01 A 04;S/N;SETOR DE INDUSTRIA;TAGUATINGA;72135-170;GLP;11/08/2025;112;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;SERGIO LUIZ SILVA;34674273000133;AVENIDA ITAVUVU;5176;FRENTE;JARDIM SANTA CECILIA;18078-005;GLP;11/08/2025;109;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;PA;BELEM;G2F COMERCIO DE COMBUSTIVEIS LTDA;34808701000173;AVENIDA TAVARES BASTOS;1533;A;MARAMBAIA;66615-005;GLP;11/08/2025;115;;R$ / 13 kg;BAHIANA
N;RR;BOA VISTA;ELIANA FERNANDES DE SOUZA;08515450000129;AVENIDA RUI BARAUNA;1459;;CARANA;69313-600;GLP;11/08/2025;155;;R$ / 13 kg;AMAZONGÁS
SE;RJ;RIO DE JANEIRO;RAFAEL RIBEIRO MONTEIRO DE CASTRO COMERCIO DE GAS LTDA;30935410000195;RUA JOAO MACHADO;S/N;LOTE 4 E 5;IRAJA;21361-490;GLP;11/08/2025;90;;R$ / 13 kg;BRANCA
CO;GO;APARECIDA DE GOIANIA;CRISTINA MORAIS DE LIMA;31844246000173;RUA 109;sn;"QUADRA 56;LOTE 01";JARDIM TROPICAL;74946-120;GLP;11/08/2025;100;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;MIONI E FAMILIA GAS E AGUA LTDA;06155663000242;RUA DA INDEPENDENCIA;27;;VILA VENEZIANI;12212-531;GLP;11/08/2025;98;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DOS CAMPOS;DISTRIBUIDORA DE GAS E AGUA SANTA TEREZINHA LTDA;08233673000527;RUA JOAO ADAO;440;;RESIDENCIAL GAZZO;12236-853;GLP;11/08/2025;87,99;;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;DELANIA FRANCISCA DE SOUZA;37335058000104;AVENIDA TAUBATE;322;;PERDIZES;13423-570;GLP;11/08/2025;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;SC;BLUMENAU;BASE - GAS REGIONAL LTDA;06983577000732;RUA FREDERICO JENSEN;1618;;ITOUPAVAZINHA;89066-300;GLP;11/08/2025;114,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ARACATUBA;JOIA COMERCIO LTDA;24461722000373;AVENIDA JOSE FERREIRA BATISTA;2400;;MACHADO DE MELLO;16052-280;GLP;11/08/2025;95,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;DUQUE DE CAXIAS;FILHOS DO REI COMERCIO DE GAS LTDA;35289069000161;TRAVESSA RIO BRANCO;1569;;GRAMACHO;25035-246;GLP;11/08/2025;90;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;W DE PAULA PEREIRA COMERCIO DE GAS;37576822000125;RUA MARIA DE LOURDES DA CRUZ;488;;MANTIQUEIRA;31655-230;GLP;11/08/2025;94,99;;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;ULTRA SERVE COMERCIO DE GAS LTDA.;37146116000143;RUA DOMINGOS MAZONETO;33;;JARDIM ALGODOAL;13405-411;GLP;11/08/2025;110;;R$ / 13 kg;ULTRAGAZ
